study,cohort,demo_race,demo_gender,demo_firstgen,bedtime_mssd,TotalSleepTime,midpoint_sleep,frac_nights_with_data,daytime_sleep,cum_gpa,term_gpa
4,nh,0.0,0.0,0.0,0.136600366,440.2142857,383.4285714,0.933333333,30.75,3.333428571,3.3335
4,nh,1.0,0.0,0.0,0.222378222,306.0,460.1346154,0.866666667,49.30769231,3.666833333,3.777833333
4,nh,1.0,1.0,0.0,0.159636811,350.95,362.025,0.666666667,54.35,3.6666,3.5555
4,nh,0.0,1.0,0.0,0.062218919,412.5,353.05,1.0,21.63333333,3.761857143,3.714428571
4,nh,1.0,0.0,0.0,0.127169657,415.36,417.06,0.833333333,36.12,3.833333333,3.833333333
4,nh,1.0,0.0,0.0,0.6172032297499999,279.1724138,471.5517241,0.966666667,93.47460591000001,3.777666667,3.9445
4,nh,0.0,0.0,0.0,0.116449333,381.8333333,372.55,1.0,64.93333333,3.5555,3.7334
4,nh,1.0,1.0,0.0,0.199272605,425.1034483,396.1724138,0.966666667,11.68965517,3.9445,3.9445
4,nh,1.0,0.0,0.0,0.080944586,460.6896552,448.137931,0.966666667,72.24137931,3.611166667,3.9445
4,nh,1.0,0.0,0.0,0.177988506,357.4333333,394.45,1.0,93.47460591000001,3.9445,4.0
4,nh,1.0,0.0,0.0,0.161572202,427.8,337.1,1.0,34.5,3.666714286,3.91675
4,nh,1.0,0.0,0.0,0.023949778,383.9230769,402.5576923,0.866666667,18.38461538,3.777833333,3.888833333
4,nh,1.0,0.0,0.0,0.119553772,393.4666667,346.2833333,1.0,68.43333333,3.888833333,3.9445
4,nh,1.0,0.0,0.0,0.189318932,405.3,463.2,1.0,93.47460591000001,3.3334,2.833333333
4,nh,1.0,1.0,0.0,0.062982214,449.0344828,305.3103448,0.966666667,18.65517241,3.9445,3.904714286
4,nh,1.0,1.0,0.0,0.18617284,372.12,457.86,0.833333333,40.12,3.1336,3.4445
4,nh,1.0,0.0,0.0,0.111539116,399.6896552,404.8275862,0.966666667,38.65517241,4.0,3.889
4,nh,1.0,0.0,0.0,0.119247589,377.9666667,383.8,1.0,13.8,3.9445,3.888833333
4,nh,1.0,0.0,0.0,0.055182823,426.0344828,351.137931,0.966666667,35.93103448,3.9445,3.889
4,nh,1.0,1.0,0.0,0.6172032297499999,304.0,544.125,0.8,49.20833333,3.904857143,3.476142857
4,nh,1.0,1.0,0.0,0.096254459,382.3666667,405.1333333,1.0,50.7,3.4445,3.777833333
4,nh,1.0,1.0,0.0,0.023841987,397.7666667,318.2833333,1.0,25.6,3.5,3.666666667
4,nh,1.0,1.0,0.0,0.215915638,374.1052632,394.1052632,0.633333333,44.78947368,3.0666,3.4668
4,nh,1.0,1.0,0.0,0.6172032297499999,332.6666667,465.1666667,0.8,39.83333333,3.833333333,3.666666667
4,nh,1.0,0.0,0.0,0.13544076,413.6206897,341.3793103,0.966666667,54.44827586,3.888833333,3.722333333
4,nh,0.0,0.0,0.0,0.086683673,369.9310345,402.6551724,0.966666667,18.55172414,3.619142857,3.809571429
4,nh,1.0,0.0,0.0,0.044408305,393.4137931,361.3448276,0.966666667,29.86206897,3.111166667,3.500166667
4,nh,1.0,1.0,0.0,0.6172032297499999,324.0952381,482.2619048,0.7,64.38095238,3.389,3.7334
4,nh,0.0,1.0,0.0,0.6172032297499999,282.625,497.125,0.266666667,93.47460591000001,3.222,3.611
4,nh,1.0,1.0,0.0,0.011592745,411.6428571,349.6964286,0.933333333,7.178571429,3.9445,3.888833333
4,nh,0.0,1.0,0.0,0.065944312,353.1666667,352.95,1.0,82.13333333,3.4002,3.0555
4,nh,0.0,1.0,0.0,0.6172032297499999,419.5882353,497.2647059,0.566666667,86.47058824,3.428428571,3.5334
4,nh,1.0,0.0,0.0,0.069260204,412.9310345,335.9310345,0.966666667,54.17241379,3.555666667,3.4445
4,nh,1.0,1.0,0.0,0.234463735,375.0,340.16,0.833333333,79.08,3.5,3.555666667
4,nh,1.0,1.0,0.0,0.127212611,410.7777778,281.6666667,0.6,37.77777778,4.0,3.952428571
4,nh,0.0,1.0,0.0,0.125761409,404.3793103,340.5862069,0.966666667,33.55172414,4.0,3.833333333
4,nh,1.0,0.0,0.0,0.361600889,371.1923077,437.4038462,0.866666667,37.84615385,3.722333333,3.166666667
4,nh,1.0,0.0,0.0,0.225481151,395.9310345,424.7758621,0.966666667,92.68965517,3.388833333,3.5
4,nh,0.0,0.0,0.0,0.116589778,368.9615385,321.9807692,0.866666667,48.96153846,3.4445,3.666714286
4,nh,1.0,0.0,0.0,0.052315405,413.6551724,331.6206897,0.966666667,29.44827586,3.571428571,3.777833333
4,nh,1.0,0.0,0.0,0.049042728,438.88,376.34,0.833333333,22.92,3.555666667,3.611333333
4,nh,1.0,1.0,0.0,0.076128617,389.3666667,350.15,1.0,32.3,3.714428571,3.666666667
4,nh,1.0,0.0,0.0,0.079584121,483.3333333,400.3958333,0.8,26.29166667,3.714285714,3.8668
4,nh,1.0,1.0,0.0,0.6172032297499999,407.1666667,372.8541667,0.8,26.625,3.4445,3.722333333
4,nh,1.0,1.0,0.0,0.093713782,383.6818182,354.6590909,0.733333333,25.27272727,3.833333333,3.833333333
4,nh,1.0,1.0,0.0,0.137694161,341.5172414,394.4310345,0.966666667,22.5862069,3.5555,2.9445
4,nh,1.0,1.0,0.0,0.178379905,379.2666667,374.95,1.0,28.23333333,3.888833333,3.666666667
4,nh,1.0,0.0,0.0,0.178348948,333.0740741,373.0740741,0.9,75.44444444,3.778,3.611166667
4,nh,1.0,1.0,0.0,0.022459991,422.5,339.375,0.933333333,6.464285714,3.761857143,3.714428571
4,nh,1.0,1.0,0.0,0.033565386,359.5,338.1964286,0.933333333,40.25,3.555666667,3.666714286
4,nh,1.0,1.0,0.0,0.6172032297499999,352.6296296,380.5185185,0.9,34.44444444,3.889,3.889
4,nh,1.0,1.0,0.0,0.261658951,318.1428571,372.9285714,0.233333333,49.42857143,3.9445,3.8335
4,nh,0.0,0.0,0.0,0.140703656,364.2758621,381.4482759,0.966666667,25.24137931,3.333333333,3.778
4,nh,0.0,1.0,0.0,0.083305258,384.0,374.2,1.0,16.13333333,3.809714286,3.809571429
4,nh,0.0,1.0,0.0,0.567852444,377.0384615,368.8269231,0.866666667,27.23076923,3.666714286,3.952428571
4,nh,1.0,0.0,0.0,0.057471647,398.4074074,371.7777778,0.9,47.2962963,4.0,4.0
4,nh,1.0,0.0,0.0,0.143034979,375.7368421,376.5,0.633333333,33.52631579,3.666571429,3.875
4,nh,1.0,1.0,0.0,0.502055556,390.5238095,428.8333333,0.7,48.66666667,3.889,3.666666667
4,nh,1.0,1.0,0.0,0.122579637,407.6785714,335.9107143,0.933333333,55.82142857,3.761857143,3.833333333
4,nh,1.0,1.0,0.0,0.046494905,437.3333333,367.3518519,0.9,47.37037037,3.619142857,3.611166667
4,nh,1.0,1.0,0.0,0.039539776,462.3333333,344.0,0.9,20.25925926,3.571571429,3.619142857
4,nh,1.0,1.0,0.0,0.092447483,464.7333333,422.7,1.0,35.4,3.777833333,3.889
4,nh,1.0,1.0,0.0,0.084742772,348.4827586,346.6724138,0.966666667,47.06896552,3.722166667,3.777833333
4,nh,1.0,0.0,0.0,0.158355913,390.75,406.6041667,0.8,31.625,3.1665,3.611
4,nh,0.0,1.0,0.0,0.080028699,351.3448276,403.2068966,0.966666667,93.47460591000001,3.611333333,3.5
4,nh,1.0,0.0,0.0,0.129004444,415.0769231,390.2115385,0.866666667,48.92307692,3.833333333,4.0
4,nh,1.0,1.0,0.0,0.296798611,340.8095238,446.0952381,0.7,26.28571429,3.714428571,3.762
4,nh,0.0,1.0,0.0,0.6172032297499999,316.7857143,437.25,0.466666667,26.78571429,3.666666667,3.777666667
4,nh,0.0,0.0,0.0,0.087727903,430.0333333,469.8833333,1.0,44.76666667,3.7334,3.611333333
4,nh,0.0,1.0,0.0,0.039417517,446.7241379,320.3965517,0.966666667,77.34482759,3.857142857,4.0
4,nh,0.0,1.0,0.0,0.271912437,401.8571429,367.3035714,0.933333333,12.85714286,3.277833333,3.611166667
4,nh,0.0,0.0,0.0,0.040231867,445.4333333,410.55,1.0,66.6,3.722166667,3.7334
4,nh,1.0,0.0,0.0,0.166343926,481.3571429,386.9107143,0.933333333,23.57142857,3.389,3.555666667
4,nh,1.0,0.0,0.0,0.084193751,437.2,327.4,1.0,50.5,3.777833333,3.8335
4,nh,1.0,1.0,0.0,0.050311138,465.0,333.2,1.0,34.03333333,3.777833333,3.722166667
4,nh,1.0,1.0,0.0,0.075285927,441.5862069,372.6551724,0.966666667,42.37931034,3.9445,3.91675
4,nh,1.0,0.0,0.0,0.09272038,408.3793103,443.7931034,0.966666667,54.03448276,3.952428571,3.904857143
4,nh,0.0,1.0,0.0,0.6172032297499999,330.5185185,491.2777778,0.9,41.77777778,3.291625,3.333285714
4,nh,1.0,1.0,0.0,0.067165066,336.9285714,323.0714286,0.933333333,16.25,3.611333333,3.857142857
4,nh,1.0,1.0,0.0,0.268498441,404.3103448,401.4310345,0.966666667,93.47460591000001,3.277833333,3.5555
4,nh,1.0,0.0,0.0,0.06068338,347.9,322.4833333,1.0,34.1,3.5,3.444333333
4,nh,1.0,0.0,0.0,0.169742417,311.6071429,376.4464286,0.933333333,27.39285714,3.523857143,3.238142857
4,nh,1.0,0.0,0.0,0.051815476,408.1724138,371.6551724,0.966666667,20.17241379,3.9445,3.833333333
4,nh,0.0,0.0,0.0,0.072070947,398.1,317.0,1.0,49.13333333,3.888833333,4.0
4,nh,1.0,0.0,0.0,0.103555384,358.9473684,369.1315789,0.633333333,32.10526316,3.666666667,3.4445
4,nh,0.0,0.0,0.0,0.6172032297499999,405.2083333,504.5,0.8,33.95833333,3.5334,3.625
4,nh,1.0,0.0,0.0,0.050404611,465.7,391.2666667,1.0,15.7,3.889,3.888833333
4,nh,1.0,1.0,0.0,0.6172032297499999,373.5625,426.21875,0.533333333,40.875,3.666666667,3.666666667
4,nh,1.0,0.0,0.0,0.250109988,316.7666667,386.3833333,1.0,91.26666667,3.222166667,3.000166667
4,nh,1.0,0.0,0.0,0.104328156,299.0740741,435.5185185,0.9,51.66666667,3.4445,3.555666667
4,nh,1.0,0.0,0.0,0.192394806,376.9259259,364.6851852,0.9,33.37037037,3.666666667,3.555666667
4,nh,1.0,1.0,0.0,0.010197516,485.4333333,275.05,1.0,29.7,3.888833333,3.666666667
4,nh,1.0,1.0,0.0,0.044613233,467.68,343.42,0.833333333,20.52,3.778,3.9445
4,nh,0.0,0.0,0.0,0.034397873,415.0333333,287.1166667,1.0,38.0,3.952428571,3.904857143
4,nh,1.0,0.0,0.0,0.096090495,334.5294118,365.8823529,0.566666667,19.52941176,3.571428571,3.500166667
4,nh,1.0,1.0,0.0,0.6172032297499999,300.8095238,518.7619048,0.7,93.47460591000001,3.111166667,3.1665
4,nh,1.0,1.0,0.0,0.023043004,474.8,326.0666667,1.0,13.6,3.3335,3.2
4,nh,1.0,0.0,0.0,0.061162967,427.3666667,398.3833333,1.0,24.2,3.9445,3.888833333
4,nh,1.0,1.0,0.0,0.318043155,390.9310345,352.7586207,0.966666667,63.34482759,3.5,3.857285714
4,nh,1.0,1.0,0.0,0.174304222,306.3214286,432.6785714,0.933333333,19.57142857,3.722333333,3.555666667
4,nh,1.0,0.0,0.0,0.6172032297499999,340.1111111,404.0555556,0.9,35.62962963,3.833375,3.904714286
4,nh,1.0,0.0,0.0,0.16225625,357.8571429,355.0952381,0.7,21.42857143,3.777833333,3.889
4,nh,1.0,0.0,0.0,0.099074514,366.7,408.25,1.0,20.1,3.833333333,3.666833333
4,nh,0.0,1.0,0.0,0.15030506,272.5862069,390.1034483,0.966666667,12.62068966,3.5334,3.166666667
4,nh,0.0,1.0,0.0,0.080697252,423.7333333,324.3833333,1.0,31.9,3.8335,3.9445
4,nh,0.0,1.0,0.0,0.046723147,452.7,368.9833333,1.0,16.16666667,3.833333333,3.555666667
4,nh,1.0,1.0,0.0,0.039238341,454.6666667,408.4833333,1.0,14.5,3.555666667,3.5555
4,nh,1.0,1.0,0.0,0.410751449,382.6818182,359.0,0.733333333,15.59090909,3.761857143,3.9445
4,nh,1.0,1.0,0.0,0.10250496,375.0689655,342.637931,0.966666667,58.55172414,3.857142857,4.0
4,nh,1.0,0.0,0.0,0.197835556,349.3076923,393.0576923,0.866666667,43.38461538,3.611166667,3.222333333
4,nh,1.0,0.0,0.0,0.092378472,368.04,384.64,0.833333333,20.36,3.777833333,3.8002
4,nh,1.0,0.0,0.0,0.6172032297499999,453.6666667,479.1666667,0.3,32.88888889,3.9445,3.889
4,nh,1.0,1.0,0.0,0.069454684,420.9333333,377.4666667,1.0,15.23333333,3.722333333,3.9445
4,nh,1.0,0.0,0.0,0.031592616,332.2758621,377.1034483,0.966666667,40.27586207,3.9445,3.9445
4,nh,1.0,0.0,0.0,0.486268491,325.4444444,477.8148148,0.9,34.74074074,3.277666667,2.722166667
4,nh,1.0,1.0,0.0,0.6172032297499999,419.4,393.66,0.833333333,35.0,3.762,3.952428571
4,nh,1.0,0.0,0.0,0.160613093,272.1533165749999,390.6964286,0.933333333,93.47460591000001,3.857285714,3.9445
4,nh,1.0,0.0,0.0,0.233298611,420.2758621,425.7241379,0.966666667,58.03448276,3.777833333,4.0
4,nh,1.0,0.0,0.0,0.044740058,443.7,338.55,1.0,54.86666667,4.0,4.0
4,nh,1.0,0.0,0.0,0.122353395,398.7894737,437.4210526,0.633333333,62.68421053,4.0,4.0
4,nh,0.0,0.0,0.0,0.488820139,342.3809524,544.7380952,0.7,93.47460591000001,3.500166667,3.1334
4,nh,1.0,1.0,0.0,0.119115111,391.0769231,343.75,0.866666667,29.03846154,3.380857143,3.714428571
4,nh,1.0,0.0,0.0,0.061560312,419.2666667,328.4333333,1.0,19.76666667,3.888833333,3.666666667
4,nh,1.0,1.0,0.0,0.032278616,334.6428571,332.2321429,0.933333333,43.71428571,3.4445,3.555666667
4,nh,1.0,0.0,0.0,0.264808673,359.7931034,327.3793103,0.966666667,93.47460591000001,3.8002,3.666666667
4,nh,0.0,0.0,0.0,0.063219382,363.2,438.3666667,1.0,17.6,3.8335,3.9445
4,nh,1.0,0.0,0.0,0.103360417,351.5,394.5333333,1.0,65.46666667,3.111166667,3.166833333
4,nh,1.0,0.0,0.0,0.01571102,468.6428571,410.4642857,0.933333333,48.96428571,3.666666667,3.666833333
4,nh,0.0,0.0,0.0,0.105293367,367.7931034,398.862069,0.966666667,84.13793103,3.889,3.611166667
4,nh,1.0,1.0,0.0,0.6172032297499999,318.125,576.3641193625001,0.533333333,49.5,3.611166667,3.4445
4,nh,1.0,0.0,0.0,0.238077257,360.76,389.42,0.833333333,65.36,3.389,3.388833333
4,nh,1.0,1.0,0.0,0.127926587,427.5517241,314.5,0.966666667,34.51724138,3.8335,3.722166667
4,nh,1.0,1.0,0.0,0.285439267,324.3333333,344.8148148,0.9,41.62962963,3.3335,3.222166667
4,nh,0.0,0.0,0.0,0.091325113,383.4482759,407.9310345,0.966666667,44.34482759,3.722166667,3.611333333
2,uw1,0.0,1.0,0.0,0.045368656,477.8947368,331.3157895,0.678571429,23.63157895,3.868181773,3.65
2,uw1,1.0,1.0,0.0,0.075429333,407.1538462,387.2692308,0.928571429,12.38461538,3.727272273,3.6
2,uw1,1.0,0.0,0.0,0.20028933,397.125,487.5833333,0.857142857,93.47460591000001,3.33749975,3.538461
4,nh,1.0,1.0,0.0,0.132108271,327.6666667,476.8333333,1.0,42.0,3.277833333,3.222166667
